"assists","boosts","damage_dealt","headshot_kills","heals","kill_place","kill_points","kills","kill_streaks","longest_kill","match_duration","match_type","max_place","rank_points","ride_distance","road_kills","swim_distance","team_kills","vehicle_destroys","walk_distance","weapons_acquired","win_points","win_place_perc","total_distance","weapon_bins","player_type"
0,1,138.1,0,1,19,0,1,1,34.49,1266,"squad-fpp",28,1492,0,0,0,0,0,2926,3,0,92.59,2926,"3-5","Average"
1,1,100,1,6,24,1596,1,1,60.25,1262,"squad-fpp",29,-1,0,0,0,0,0,1567,3,1554,82.14,1567,"3-5","Average"
0,0,56.59,0,0,71,0,0,0,0,1133,"squad",27,1450,0,0,0,0,0,183.8,4,0,11.54,183.8,"3-5","Noob"
0,1,274.2,0,1,10,1062,3,2,90.77,1852,"duo",45,-1,0,0,0,0,0,1037,3,1480,36.36,1037,"3-5","Pro"
0,0,0,0,0,94,0,0,0,0,1982,"duo-fpp",48,1481,0,0,0,0,0,23.75,1,0,0,23.75,"0-2","Noob"
2,2,166.2,0,6,51,0,0,0,0,1388,"squad-fpp",28,1507,0,0,0,0,0,2271,9,0,77.78,2271,"6-10","Average"
0,0,139.6,0,0,19,1319,2,2,8.742,1370,"squad",28,-1,0,0,0,0,0,53.25,2,1434,37.04,53.25,"0-2","Average"
0,0,0,0,0,64,0,0,0,0,1886,"squad",27,1491,0,0,0,0,0,643.5,1,0,53.85,643.5,"0-2","Noob"
1,3,156.3,2,3,14,0,2,2,13.86,1383,"squad-fpp",30,1429,0,0,0,0,0,1926,6,0,82.76,1926,"6-10","Average"
0,0,259.8,0,0,91,0,0,0,0,1454,"duo",49,1497,0,0,0,0,0,118.5,2,0,6.25,118.5,"0-2","Pro"
0,0,0,0,0,55,1290,0,0,0,1949,"squad-fpp",27,-1,1490,0,0,0,0,2399,8,1443,57.69,3889,"6-10","Noob"
0,1,0,0,1,49,0,0,0,0,1866,"squad",27,1493,4273,0,0,0,0,1798,3,0,61.54,6071,"3-5","Noob"
0,0,0,0,0,54,0,0,0,0,1337,"squad",28,1491,0,0,0,0,0,9.682,0,0,62.96,9.682,"0-2","Noob"
0,0,0,0,0,51,0,0,0,0,1964,"duo-fpp",48,1486,0,0,0,0,0,3219,3,0,61.7,3219,"3-5","Noob"
0,0,30.75,0,0,71,0,0,0,0,1319,"squad-fpp",26,1389,0,0,0,0,0,42.72,5,0,20,42.72,"3-5","Noob"
0,0,0,0,0,87,0,0,0,0,1420,"duo-fpp",47,1468,0,0,0,0,0,58.51,0,0,2.17,58.51,"0-2","Noob"
0,0,25.8,0,0,65,0,0,0,0,1808,"squad-fpp",28,1497,0,0,0,0,0,393.2,1,0,40.74,393.2,"0-2","Noob"
0,0,33.11,0,0,87,0,0,0,0,1387,"solo-fpp",93,1500,0,0,0,0,0,19.65,1,0,4.35,19.65,"0-2","Noob"
0,2,19.79,0,1,47,994,0,0,0,1877,"duo-fpp",48,-1,2523,0,0,0,0,2037,1,1484,72.34,4560,"0-2","Noob"
0,1,51.6,0,7,62,1468,0,0,0,1806,"squad",28,-1,4282,0,0,0,0,1181,8,1486,37.04,5463,"6-10","Noob"
0,3,240.1,1,0,28,1026,1,1,124.6,1391,"duo-fpp",50,-1,0,0,4.7,0,0,2015,7,1492,77.55,2019.7,"6-10","Pro"
0,1,18.4,0,2,47,988,0,0,0,1371,"squad",26,-1,1269,0,0,0,0,2859,3,1488,72,4128,"3-5","Noob"
0,0,96.6,0,0,79,0,0,0,0,1813,"squad-fpp",26,1450,0,0,0,0,0,140.9,3,0,20,140.9,"3-5","Average"
0,0,200,0,0,38,1015,1,1,10.99,1323,"squad-fpp",31,-1,0,0,0,0,0,408.4,5,1478,43.33,408.4,"3-5","Pro"
0,0,0,0,0,42,0,0,0,0,1837,"squad",27,1540,10670,0,7.577,0,0,2752,2,0,69.23,13429.577,"0-2","Noob"
0,10,293.2,1,0,5,1380,3,1,105.8,1900,"solo",93,-1,5004,0,0,0,0,3289,7,1682,98.91,8293,"6-10","Pro"
0,0,0,0,0,64,0,0,0,0,1347,"solo-fpp",95,1500,0,0,0,0,0,98.08,3,0,40.43,98.08,"3-5","Noob"
0,0,200,0,0,21,1608,2,2,12.98,1414,"duo-fpp",49,0,0,0,0,0,0,17.88,1,1583,8.33,17.88,"0-2","Pro"
1,2,330.5,0,5,18,0,2,2,43.41,1774,"squad-fpp",30,1487,0,0,5.127,0,0,3450,3,0,68.97,3455.127,"3-5","Pro"
0,6,161,0,2,45,0,0,0,0,1372,"solo-fpp",95,1487,0,0,0,0,0,1849,9,0,85.11,1849,"6-10","Average"
0,0,53.89,0,0,12,0,0,0,0,1808,"solo",14,1500,0,0,0,0,0,0,2,0,0,0,"0-2","Noob"
0,0,79.98,0,0,48,1383,0,0,0,1462,"squad-fpp",27,-1,0,0,0,0,0,161.5,4,1536,84.62,161.5,"3-5","Noob"
0,0,0,0,0,72,1095,0,0,0,1982,"duo",43,-1,0,0,0,0,0,153.5,0,1480,4.76,153.5,"0-2","Noob"
0,3,164.5,0,3,47,1231,0,0,0,1748,"squad-fpp",29,-1,3088,0,0,0,0,2759,5,1456,78.57,5847,"3-5","Average"
0,0,194,0,0,12,0,2,1,33.81,1380,"squad",29,1577,0,0,0,1,0,2892,4,0,89.29,2892,"3-5","Pro"
1,0,403,0,7,7,0,4,2,29.19,1290,"squad-fpp",26,1513,1307,0,0,0,0,702,3,0,48,2009,"3-5","Pro"
0,3,0,0,0,53,0,0,0,0,1404,"solo-fpp",97,1543,0,0,0,0,0,1075,6,0,65.62,1075,"6-10","Noob"
0,0,43,0,0,71,0,0,0,0,1365,"duo-fpp",47,1502,0,0,0,0,0,88.63,3,0,26.09,88.63,"3-5","Noob"
0,0,49.5,0,0,94,989,0,0,0,1830,"duo",49,-1,0,0,0,0,0,149.6,3,1491,4.17,149.6,"3-5","Noob"
0,0,0,0,0,82,0,0,0,0,1395,"squad-fpp",28,1562,0,0,0,0,0,289.3,2,0,7.41,289.3,"0-2","Noob"
1,0,0,0,0,67,1015,0,0,0,1395,"duo-fpp",48,-1,767.4,0,0,0,0,587.7,2,1449,31.91,1355.1,"0-2","Noob"
0,0,100,0,0,29,0,1,1,28.15,1898,"solo",98,1500,0,0,0,0,0,1544,9,0,42.27,1544,"6-10","Average"
0,0,68.6,0,0,66,1437,0,0,0,1257,"squad",29,-1,0,0,0,0,0,52.02,1,1492,50,52.02,"0-2","Noob"
0,3,541.9,1,0,6,1658,4,2,60.22,1370,"duo-fpp",49,-1,0,0,0,0,0,2060,4,1528,81.25,2060,"3-5","Pro"
0,0,0,0,0,61,997,0,0,0,1803,"duo-fpp",50,-1,0,0,0,0,0,125.1,2,1493,48.98,125.1,"0-2","Noob"
0,0,346.4,0,0,13,0,2,2,12.1,1354,"duo-fpp",48,1559,0,0,0,0,0,478.6,3,0,61.7,478.6,"3-5","Pro"
0,1,136.8,0,2,19,0,2,2,31.13,1445,"squad",28,1326,0,0,0,0,0,218.5,1,0,14.81,218.5,"0-2","Average"
0,2,124.2,0,0,32,0,1,1,42.39,1390,"squad-fpp",28,1509,0,0,0,0,0,765.3,3,0,51.85,765.3,"3-5","Average"
0,0,0,0,0,65,0,0,0,0,1292,"squad-fpp",27,1190,0,0,0,0,0,346.2,3,0,34.62,346.2,"3-5","Noob"
0,0,0,0,0,81,1022,0,0,0,1973,"duo",47,-1,0,0,0,0,0,139.9,0,1516,8.7,139.9,"0-2","Noob"
0,0,175,1,0,19,0,2,1,111.6,1358,"solo-fpp",95,1517,0,0,0,0,0,415.3,3,0,42.55,415.3,"3-5","Average"
0,0,53.72,0,0,60,0,0,0,0,1824,"squad-fpp",27,1460,0,0,0,0,0,1705,4,0,46.15,1705,"3-5","Noob"
0,0,100,0,0,37,0,1,1,25.68,1399,"duo",49,1500,0,0,0,0,0,46,1,0,0,46,"0-2","Average"
0,0,438.7,3,0,7,1787,4,4,29.25,1420,"squad-fpp",32,-1,0,0,0,0,0,1230,8,1574,48.39,1230,"6-10","Pro"
0,1,566.1,1,0,4,1602,5,1,56.83,1221,"squad-fpp",30,-1,0,0,0,0,0,1957,4,1484,86.21,1957,"3-5","Pro"
1,5,483.9,2,8,2,0,7,2,99.93,1386,"duo",47,1576,0,0,0,0,0,1536,5,0,82.61,1536,"3-5","Pro"
0,0,388,0,2,15,0,2,1,57.55,1359,"duo-fpp",48,1588,70.79,0,0,0,0,2128,5,0,80.85,2198.79,"3-5","Pro"
2,3,222.7,2,2,22,0,2,1,15.93,1378,"squad-fpp",27,1444,0,0,0,0,0,1418,4,0,50,1418,"3-5","Pro"
0,3,100,0,4,29,0,1,1,3.157,1482,"solo-fpp",96,1829,0,0,0,0,0,1447,7,0,82.11,1447,"6-10","Average"
0,1,100,0,2,31,1180,1,1,9.427,1842,"duo-fpp",43,-1,0,0,0,0,0,912.7,3,1509,35.71,912.7,"3-5","Average"
3,1,107.9,0,0,24,0,1,1,0,1368,"squad",25,1435,47.93,0,0,0,0,2292,6,0,70.83,2339.93,"6-10","Average"
0,0,0,0,0,77,0,0,0,0,1315,"duo-fpp",45,1508,0,0,0,0,0,90.89,2,0,11.36,90.89,"0-2","Noob"
0,0,106.2,0,1,74,0,0,0,0,1313,"squad-fpp",28,1486,0,0,0,0,0,446.4,3,0,25.93,446.4,"3-5","Average"
0,2,180.1,0,7,33,0,1,1,62.83,1521,"solo-fpp",90,1510,0,0,0,0,0,584,6,0,46.07,584,"6-10","Average"
0,0,0,0,0,91,0,0,0,0,1867,"duo-fpp",48,1500,0,0,0,0,0,0,0,0,0,0,"0-2","Noob"
0,0,0,0,1,77,1183,0,0,0,1718,"squad",26,-1,0,0,0,0,0,576.5,3,1492,12,576.5,"3-5","Noob"
1,4,28.38,0,1,42,1298,0,0,0,1450,"squad",25,-1,0,0,0,0,0,3221,5,1544,91.67,3221,"3-5","Noob"
0,3,120.5,0,2,29,0,1,1,62.18,1332,"squad-fpp",29,1516,0,0,0,0,0,1689,8,0,78.57,1689,"6-10","Average"
1,1,389.9,0,2,13,1420,2,1,36.35,1368,"squad",27,-1,0,0,0,0,0,3392,5,1511,88.46,3392,"3-5","Pro"
1,2,241.1,2,2,12,1103,2,1,27.27,1384,"squad-fpp",28,-1,0,0,0,0,0,2481,5,1482,100,2481,"3-5","Pro"
0,4,487.3,1,2,6,0,3,1,500.4,1992,"duo-fpp",47,1500,0,0,0,0,0,3654,7,0,93.48,3654,"6-10","Pro"
0,0,55.86,0,0,82,0,0,0,0,1309,"squad-fpp",31,1445,0,0,0,0,0,36.38,2,0,16.67,36.38,"0-2","Noob"
0,0,0,0,0,51,1515,0,0,0,1248,"squad-fpp",30,-1,0,0,0,0,0,2864,5,1480,68.97,2864,"3-5","Noob"
0,2,901.9,2,3,1,0,9,2,316.1,1728,"duo-fpp",46,1581,3177,0,0,0,0,2280,5,0,100,5457,"3-5","Pro"
0,0,0,0,0,61,0,0,0,0,1834,"squad-fpp",30,1463,394.4,0,82.38,1,0,3432,3,0,48.28,3908.78,"3-5","Noob"
0,1,300,1,1,19,0,2,1,0.8834,1374,"duo",50,1505,0,0,0,0,0,523.3,4,0,38.78,523.3,"3-5","Pro"
0,1,58.55,0,5,63,0,0,0,0,1861,"solo-fpp",95,1500,0,0,0,0,0,1095,7,0,41.49,1095,"6-10","Noob"
0,0,0,0,0,55,0,0,0,0,1862,"squad-fpp",28,1470,1222,0,0,0,0,1809,4,0,51.85,3031,"3-5","Noob"
0,1,200,1,0,21,0,2,2,26.27,1887,"duo-fpp",46,1478,0,0,0,1,0,339.7,5,0,17.78,339.7,"3-5","Pro"
2,6,866.9,0,2,1,1784,9,3,200,1314,"squad",28,-1,319.2,0,30.95,0,0,3282,6,1567,100,3632.15,"6-10","Pro"
0,0,156.3,1,2,35,0,1,1,10.13,1887,"solo-fpp",95,1499,0,0,0,0,0,361.6,3,0,46.81,361.6,"3-5","Average"
0,2,220.6,0,4,14,1357,2,1,24.46,1402,"duo",47,-1,1519,0,0,0,0,1127,4,1548,93.48,2646,"3-5","Pro"
3,4,442.8,0,4,10,0,3,2,41.68,1402,"duo",50,1600,0,0,0,0,0,3152,7,0,97.96,3152,"6-10","Pro"
0,0,100,0,0,38,0,1,1,0.8736,1380,"duo-fpp",48,1500,0,0,0,0,0,52.98,2,0,4.25,52.98,"0-2","Average"
0,7,1283,2,3,1,0,13,2,80.15,1333,"solo-fpp",97,1603,0,0,57.89,0,0,3003,5,0,95.83,3060.89,"3-5","Pro"
0,0,0,0,0,86,1201,0,0,0,1884,"squad-fpp",29,-1,0,0,0,0,0,122.2,1,1406,10.71,122.2,"0-2","Noob"
0,0,93.52,0,0,46,0,1,1,22.67,1894,"squad-fpp",30,1435,0,0,0,0,0,59.76,1,0,3.45,59.76,"0-2","Average"
0,1,0,0,0,74,0,0,0,0,1849,"duo-fpp",47,1484,0,0,0,0,0,1030,6,0,26.09,1030,"6-10","Noob"
0,2,0,0,0,68,0,0,0,0,1348,"squad-fpp",27,1438,0,0,0,0,0,115,1,0,34.62,115,"0-2","Noob"
1,0,89.37,0,0,75,0,0,0,0,1335,"squad",26,1490,0,0,0,0,0,1211,5,0,28,1211,"3-5","Average"
0,0,66.3,0,0,32,0,1,1,80.08,1843,"duo",50,1418,0,0,0,0,0,402.6,2,0,28.57,402.6,"0-2","Noob"
0,4,0,0,0,61,0,0,0,0,1447,"squad",29,1463,0,0,0,0,0,1080,4,0,60.71,1080,"3-5","Noob"
0,0,39,0,0,86,0,0,0,0,1837,"squad-fpp",26,1250,0,0,0,0,0,40.45,1,0,0,40.45,"0-2","Noob"
0,3,553.3,0,2,24,0,1,1,46.26,1440,"squad-fpp",29,1534,0,0,0,0,0,3215,3,0,100,3215,"3-5","Pro"
0,1,182.6,0,0,2,0,2,1,48.71,938,"normal-solo-fpp",13,1500,1052,0,0,0,0,1492,6,0,100,2544,"6-10","Average"
0,0,29.4,0,0,73,0,0,0,0,1296,"squad-fpp",29,1371,0,0,0,0,0,303.7,5,0,32.14,303.7,"3-5","Noob"
0,0,155.1,1,0,17,0,2,1,38.78,1333,"solo-fpp",99,1502,0,0,0,0,1,473.2,4,0,58.16,473.2,"3-5","Average"
0,0,0,0,0,95,0,0,0,0,1405,"duo-fpp",50,1521,0,0,0,0,0,20.97,0,0,2.04,20.97,"0-2","Noob"
0,0,139.7,1,0,38,1444,1,1,12.33,1872,"squad-fpp",26,-1,0,0,0,0,0,90.13,1,1479,0,90.13,"0-2","Average"
0,0,183.3,1,0,33,1000,1,1,13.09,1412,"squad-fpp",31,0,0,0,0,0,0,431.9,2,1500,23.33,431.9,"0-2","Average"
0,0,49,0,3,83,0,0,0,0,1856,"squad-fpp",28,1331,0,0,0,0,0,207.7,3,0,11.11,207.7,"3-5","Noob"
1,0,82.03,0,0,40,1103,1,1,26.97,1568,"squad",24,-1,0,0,0,0,0,353.5,6,1453,17.39,353.5,"6-10","Noob"
0,2,83.89,0,8,22,0,1,1,26.34,1873,"squad",29,1452,11380,0,0,0,0,1741,5,0,89.29,13121,"3-5","Noob"
0,5,100,0,1,19,0,1,1,0.9096,1452,"solo-fpp",91,1495,1410,0,31.35,0,0,4125,7,0,94.44,5566.35,"6-10","Average"
0,1,25.8,0,1,49,1137,0,0,0,1418,"duo-fpp",48,0,536.2,0,0,0,0,2622,4,1528,89.36,3158.2,"3-5","Noob"
0,0,0,0,0,86,0,0,0,0,1430,"duo-fpp",48,1497,0,0,0,1,0,6.926,0,0,6.38,6.926,"0-2","Noob"
0,0,98.66,0,10,55,1308,0,0,0,1827,"duo-fpp",49,-1,2593,0,81.73,0,0,1851,3,1503,64.58,4525.73,"3-5","Average"
1,2,171.9,1,1,30,0,1,1,13.64,1784,"normal-squad-fpp",25,1500,0,0,0,0,0,2559,4,0,45.83,2559,"3-5","Average"
0,0,0,0,0,71,0,0,0,0,1848,"duo-fpp",50,1497,0,0,0,0,0,442.6,2,0,38.78,442.6,"0-2","Noob"
0,0,13.78,0,0,76,0,0,0,0,1446,"solo-fpp",98,1536,0,0,0,0,0,55.22,2,0,21.65,55.22,"0-2","Noob"
0,1,168.9,0,3,48,0,0,0,0,1317,"squad-fpp",29,1450,0,0,0,0,0,1971,3,0,64.29,1971,"3-5","Average"
0,0,0,0,0,74,0,0,0,0,1906,"duo",48,1433,0,0,0,0,0,1329,6,0,29.79,1329,"6-10","Noob"
0,0,100,1,0,41,0,1,1,20.44,1811,"duo",46,1535,0,0,0,0,0,432.8,2,0,8.89,432.8,"0-2","Average"
0,1,113.3,0,2,28,1672,1,1,42.71,1317,"squad-fpp",28,-1,0,0,0,0,0,1675,4,1546,62.96,1675,"3-5","Average"
0,0,299.6,0,0,12,1248,3,2,17.14,1395,"duo-fpp",47,0,0,0,6.487,0,0,712,2,1464,56.52,718.487,"0-2","Pro"
0,2,68.44,0,4,48,1499,0,0,0,1806,"duo-fpp",49,-1,3485,0,0,0,0,2296,6,1613,75,5781,"6-10","Noob"
0,0,43,0,0,74,0,0,0,0,1330,"duo-fpp",48,1532,0,0,0,0,0,85.67,2,0,19.15,85.67,"0-2","Noob"
0,0,0,0,0,85,0,0,0,0,1451,"duo",47,1496,0,0,29.72,0,0,13.75,1,0,4.35,43.47,"0-2","Noob"
0,0,39.8,0,2,34,0,1,1,9.146,1768,"squad-fpp",29,1325,4430,0,0,0,0,562.1,4,0,39.29,4992.1,"3-5","Noob"
0,3,195.6,1,9,19,0,2,1,34.21,1862,"duo-fpp",46,1500,1381,0,0,0,0,2678,4,0,68.89,4059,"3-5","Pro"
0,0,24.78,0,0,59,0,0,0,0,1773,"squad",28,1500,389.5,0,0,0,0,1048,3,0,33.33,1437.5,"3-5","Noob"
0,1,261.5,0,4,23,1665,2,2,6.809,1419,"duo-fpp",50,-1,0,0,0,0,0,96.51,3,1572,26.53,96.51,"3-5","Pro"
0,4,159,2,2,17,0,2,2,25.81,1340,"squad-fpp",26,1500,195,0,0,0,0,1630,6,0,68,1825,"6-10","Average"
1,4,766.6,1,6,2,1345,8,3,29.17,1367,"squad-fpp",25,-1,0,0,0,0,0,2539,3,1511,70.83,2539,"3-5","Pro"
0,1,64.94,0,0,42,0,0,0,0,1804,"squad-fpp",27,1436,548.6,0,0,0,0,3298,3,0,92.31,3846.6,"3-5","Noob"
0,0,0,0,0,86,1239,0,0,0,1397,"squad-fpp",27,-1,0,0,0,0,0,13.11,1,1438,7.69,13.11,"0-2","Noob"
0,1,109.5,0,1,27,0,1,1,18.03,1774,"squad",29,1538,4414,0,0,1,0,1624,11,0,53.57,6038,"11-20","Average"
1,3,949.3,6,3,2,1420,8,2,272,1842,"duo-fpp",47,-1,266.9,0,0,0,0,4192,7,1499,97.83,4458.9,"6-10","Pro"
0,4,825.7,1,3,1,1405,7,1,165.6,1438,"solo-fpp",99,-1,0,0,0,0,0,2837,4,1512,94.9,2837,"3-5","Pro"
0,0,0,0,0,65,1005,0,0,0,1905,"duo",46,-1,0,0,0,0,0,203.3,4,1429,28.89,203.3,"3-5","Noob"
0,0,72.16,1,0,36,0,1,1,16.83,1864,"squad",28,1500,564.6,0,0,0,0,701.9,4,0,3.7,1266.5,"3-5","Noob"
0,3,401.9,0,5,10,0,2,1,20.18,1865,"solo",95,1500,0,0,346.8,0,0,5273,9,0,96.81,5619.8,"6-10","Pro"
0,4,100,0,2,20,0,1,1,4.828,1996,"solo-fpp",94,1551,6422,0,0,0,0,2132,7,0,97.85,8554,"6-10","Average"
0,0,0,0,0,81,1148,0,0,0,1866,"solo-fpp",93,0,0,0,0,0,0,63.64,1,1463,14.13,63.64,"0-2","Noob"
0,0,0,0,0,75,1087,0,0,0,1450,"solo-fpp",99,-1,0,0,0,0,0,58.1,2,1522,26.53,58.1,"0-2","Noob"
0,0,184,2,0,20,0,2,1,55.47,1364,"solo-fpp",98,1502,0,0,0,0,0,435.9,7,0,52.58,435.9,"6-10","Average"
1,0,182.6,0,0,33,0,1,1,9.484,1323,"squad-fpp",29,1480,0,0,0,0,0,73.5,2,0,35.71,73.5,"0-2","Average"
0,0,0,0,6,58,1404,0,0,0,1423,"duo",48,-1,357.3,0,0,0,0,1327,5,1507,57.45,1684.3,"3-5","Noob"
1,1,483.6,3,0,2,1601,5,2,42.87,1381,"squad-fpp",28,-1,0,0,115.9,0,0,1762,8,1573,85.19,1877.9,"6-10","Pro"
0,4,517.6,2,2,4,0,4,1,36.15,1380,"solo-fpp",93,1515,0,0,0,0,0,2646,2,0,95.65,2646,"0-2","Pro"
0,4,181.9,0,0,11,0,2,1,145.6,1949,"solo-fpp",98,1500,0.0091,0,3.313,0,0,4722,9,0,100,4725.3221,"6-10","Average"
0,0,194.1,0,1,38,0,1,1,5.102,1436,"solo-fpp",98,1460,0,0,0,0,0,178,3,0,39.18,178,"3-5","Pro"
0,0,0,0,0,92,0,0,0,0,1485,"solo",96,1503,0,0,0,0,0,36.71,0,0,4.21,36.71,"0-2","Noob"
0,0,100,0,0,42,1378,1,1,7.734,1376,"squad-fpp",29,-1,0,0,0,0,0,55.46,2,1529,7.14,55.46,"0-2","Average"
0,0,127.5,0,0,42,1300,1,1,3.371,1389,"squad-fpp",30,-1,0,0,0,0,0,275,1,1495,27.59,275,"0-2","Average"
0,0,32.55,0,1,35,0,1,1,8.45,2194,"squad",27,1500,0,0,0,0,0,908.3,3,0,23.08,908.3,"3-5","Noob"
0,1,88.6,0,2,32,1278,1,1,6.142,1361,"squad-fpp",29,-1,0,0,0,0,0,1748,4,1509,60.71,1748,"3-5","Average"
0,0,58.22,0,0,59,1178,0,0,0,1789,"squad-fpp",27,-1,4793,0,0,0,0,485,6,1514,38.46,5278,"6-10","Noob"
0,1,0,0,1,80,0,0,0,0,1913,"solo-fpp",98,1509,0,0,0,0,0,127.7,5,0,20.62,127.7,"3-5","Noob"
0,0,13.68,0,0,75,1476,0,0,0,1373,"squad-fpp",27,-1,0,0,0,0,0,305.1,2,1494,15.38,305.1,"0-2","Noob"
0,0,100,0,0,75,1051,0,0,0,1876,"duo-fpp",48,-1,0,0,0,0,0,142.5,4,1480,17.02,142.5,"3-5","Average"
1,0,65.66,0,5,68,0,0,0,0,1802,"squad-fpp",30,1526,0,0,0,0,0,533.6,7,0,27.59,533.6,"6-10","Noob"
0,0,100,0,0,47,1588,1,1,15.1,1393,"squad-fpp",28,-1,0,0,45.45,0,0,96.96,2,1526,18.52,142.41,"0-2","Average"
0,1,302.4,1,2,10,1298,3,1,48.78,1895,"solo-fpp",88,-1,449.7,0,0,0,0,571.2,5,1426,54.02,1020.9,"3-5","Pro"
0,2,228.4,1,0,11,1192,3,1,26.23,1981,"solo-fpp",95,-1,91.73,0,0,0,0,936.6,8,1468,56.38,1028.33,"6-10","Pro"
0,1,0,0,2,71,0,0,0,0,1429,"squad-fpp",25,1464,0,0,0,0,0,473.5,6,0,33.33,473.5,"6-10","Noob"
0,0,72.94,2,5,21,1161,2,1,6.888,1883,"squad",25,-1,0,0,0,0,0,177.7,2,1502,8.33,177.7,"0-2","Noob"
0,0,185.1,1,1,29,1089,1,1,134.7,1362,"squad-fpp",29,-1,0.0116,0,4.776,0,0,2031,4,1452,71.43,2035.7876,"3-5","Average"
0,0,21.17,0,0,90,0,0,0,0,1438,"duo",50,1481,0,0,0,0,0,42.65,1,0,10.2,42.65,"0-2","Noob"
0,0,100,0,0,80,0,0,0,0,1891,"duo",49,1500,0,0,0,0,0,447.6,2,0,16.67,447.6,"0-2","Average"
1,2,197.3,1,1,36,1457,1,1,43.67,1368,"squad-fpp",28,0,0,0,0,0,0,1724,4,1483,59.26,1724,"3-5","Pro"
0,0,25.8,0,0,60,0,0,0,0,1839,"squad-fpp",28,1480,3257,0,0,0,0,873.7,8,0,40.74,4130.7,"6-10","Noob"
0,0,25.8,0,0,77,0,0,0,0,1876,"duo-fpp",49,1502,0,0,0,0,0,149.6,1,0,31.25,149.6,"0-2","Noob"
0,1,22,0,0,83,0,0,0,0,1897,"squad",27,1471,0,0,0,0,0,531.4,2,0,15.38,531.4,"0-2","Noob"
0,1,244,0,6,12,0,3,2,6.581,1519,"duo",49,1511,0,0,0,0,0,333.5,3,0,43.75,333.5,"3-5","Pro"
0,1,72.77,0,1,71,1550,0,0,0,1393,"squad-fpp",26,-1,0,0,0,0,0,480.1,4,1525,44,480.1,"3-5","Noob"
1,0,186.6,0,0,11,0,3,1,3.091,1402,"squad",28,1492,0,0,0,0,0,217.9,6,0,33.33,217.9,"6-10","Average"
0,6,492.7,4,2,4,0,4,1,215.8,1458,"solo-fpp",95,1513,0,0,0,0,0,2188,3,0,84.04,2188,"3-5","Pro"
1,0,271.5,0,0,53,1335,0,0,0,1457,"squad-fpp",30,-1,0,0,0,0,0,1992,3,1519,62.07,1992,"3-5","Pro"
1,0,107.5,0,1,73,0,0,0,0,1339,"duo",47,1525,0,0,0,0,0,250.2,3,0,30.43,250.2,"3-5","Average"
0,2,225.2,0,5,17,0,2,2,17.94,1797,"duo-fpp",48,1483,1770,0,0,0,0,1431,3,0,57.45,3201,"3-5","Pro"
1,1,40.64,0,1,57,0,0,0,0,1400,"duo-fpp",49,1543,0,0,0,0,0,747.1,2,0,52.08,747.1,"0-2","Noob"
0,0,0,0,0,57,1004,0,0,0,1434,"solo-fpp",97,-1,0,0,0,0,0,609.4,2,1486,55.21,609.4,"0-2","Noob"
0,6,246.9,0,3,6,0,4,2,69.42,1360,"duo-fpp",44,1518,0,0,0,0,0,2854,6,0,90.7,2854,"6-10","Pro"
0,0,55.86,0,0,74,1254,0,0,0,1281,"squad-fpp",30,-1,0,0,0,0,0,88.47,2,1516,20.69,88.47,"0-2","Noob"
0,0,54.61,0,0,88,0,0,0,0,1368,"solo-fpp",97,1942,0,0,0,0,0,9.212,1,0,9.38,9.212,"0-2","Noob"
0,0,0,0,0,48,0,0,0,0,1932,"duo-fpp",48,1549,3002,0,0,0,0,2448,2,0,74.47,5450,"0-2","Noob"
0,2,69.24,1,4,25,0,1,1,3.828,1771,"duo-fpp",44,1638,0,0,0,0,0,2998,5,0,83.72,2998,"3-5","Noob"
1,3,23.22,0,1,57,0,0,0,0,1386,"solo-fpp",94,1516,0,0,0,0,0,1099,2,0,53.76,1099,"0-2","Noob"
0,0,60.03,0,0,67,0,0,0,0,1821,"squad-fpp",27,1478,0,0,0,0,0,1235,5,0,30.77,1235,"3-5","Noob"
0,0,280.4,0,3,61,0,0,0,0,1233,"squad",29,1525,0,0,0,0,0,619,3,0,39.29,619,"3-5","Pro"
0,0,0,0,0,86,0,0,0,0,1801,"squad",28,1289,0,0,0,0,0,0,0,0,0,0,"0-2","Noob"
0,0,0,0,0,50,0,0,0,0,1830,"duo-fpp",49,1509,2076,0,0,0,0,992.5,6,0,77.08,3068.5,"6-10","Noob"
0,0,49.62,0,0,34,1144,1,1,4.508,1388,"squad-fpp",27,-1,0,0,0,0,0,211.3,2,1489,23.08,211.3,"0-2","Noob"
0,0,0,0,0,96,1350,0,0,0,1959,"squad",31,-1,0,0,0,0,0,67.4,0,1438,0,67.4,"0-2","Noob"
1,8,472.7,2,6,1,0,9,1,103,2006,"squad",30,1381,1552,0,0,1,0,2629,8,0,93.1,4181,"6-10","Pro"
0,1,68.54,0,0,70,1021,0,0,0,1430,"squad",27,-1,0,0,0,0,0,408.2,4,1488,26.92,408.2,"3-5","Noob"
0,0,48.97,0,0,66,1370,0,0,0,1887,"duo-fpp",48,-1,0,0,0,0,0,411.7,2,1527,34.04,411.7,"0-2","Noob"
0,2,200,1,6,13,0,2,1,19.27,1878,"duo-fpp",49,1500,5226,0,0,0,0,2235,5,0,89.58,7461,"3-5","Pro"
0,8,47.03,0,2,42,0,0,0,0,1359,"duo-fpp",48,1543,347.7,0,0,0,0,2417,4,0,93.62,2764.7,"3-5","Noob"
